baby_id,gender,combined_time,date,time,diaper_type
baby_1,male,"10/9/20, 11:12 AM",10/9/20, 11:12 AM,Wet
baby_1,male,"10/9/20, 7:05 AM",10/9/20, 7:05 AM,Mixed
baby_1,male,"10/9/20, 4:56 AM",10/9/20, 4:56 AM,Mixed
baby_1,male,"10/9/20, 12:09 AM",10/9/20, 12:09 AM,Wet
baby_1,male,"10/8/20, 4:57 PM",10/8/20, 4:57 PM,Mixed
baby_1,male,"10/8/20, 12:47 PM",10/8/20, 12:47 PM,Wet
baby_1,male,"10/8/20, 7:51 AM",10/8/20, 7:51 AM,Mixed
baby_1,male,"10/8/20, 5:43 AM",10/8/20, 5:43 AM,Wet
baby_1,male,"10/7/20, 9:37 PM",10/7/20, 9:37 PM,Wet
baby_1,male,"10/7/20, 4:39 PM",10/7/20, 4:39 PM,Wet
baby_1,male,"10/7/20, 3:11 PM",10/7/20, 3:11 PM,Mixed
baby_1,male,"10/7/20, 1:31 PM",10/7/20, 1:31 PM,Wet
baby_1,male,"10/7/20, 9:12 AM",10/7/20, 9:12 AM,Mixed
baby_1,male,"10/7/20, 6:32 AM",10/7/20, 6:32 AM,Dirty
baby_1,male,"10/7/20, 5:59 AM",10/7/20, 5:59 AM,Mixed
baby_1,male,"10/6/20, 5:00 PM",10/6/20, 5:00 PM,Wet
baby_1,male,"10/6/20, 2:53 PM",10/6/20, 2:53 PM,Mixed
baby_1,male,"10/6/20, 1:43 PM",10/6/20, 1:43 PM,Wet
baby_1,male,"10/6/20, 10:12 AM",10/6/20, 10:12 AM,Wet
baby_1,male,"10/6/20, 8:57 AM",10/6/20, 8:57 AM,Wet
baby_1,male,"10/6/20, 5:45 AM",10/6/20, 5:45 AM,Wet
baby_1,male,"10/6/20, 3:02 AM",10/6/20, 3:02 AM,Mixed
baby_1,male,"10/5/20, 5:06 PM",10/5/20, 5:06 PM,Wet
baby_1,male,"10/5/20, 3:54 PM",10/5/20, 3:54 PM,Mixed
baby_1,male,"10/5/20, 10:54 AM",10/5/20, 10:54 AM,Wet
baby_1,male,"10/5/20, 8:07 AM",10/5/20, 8:07 AM,Mixed
baby_1,male,"10/5/20, 5:16 AM",10/5/20, 5:16 AM,Mixed
baby_1,male,"10/5/20, 3:13 AM",10/5/20, 3:13 AM,Wet
baby_1,male,"10/4/20, 5:58 PM",10/4/20, 5:58 PM,Wet
baby_1,male,"10/4/20, 1:21 PM",10/4/20, 1:21 PM,Wet
baby_1,male,"10/4/20, 9:44 AM",10/4/20, 9:44 AM,Wet
baby_1,male,"10/4/20, 5:25 AM",10/4/20, 5:25 AM,Mixed
baby_1,male,"10/3/20, 6:00 PM",10/3/20, 6:00 PM,Mixed
baby_1,male,"10/3/20, 4:10 PM",10/3/20, 4:10 PM,Wet
baby_1,male,"10/3/20, 2:46 PM",10/3/20, 2:46 PM,Wet
baby_1,male,"10/3/20, 12:26 PM",10/3/20, 12:26 PM,Wet
baby_1,male,"10/3/20, 9:57 AM",10/3/20, 9:57 AM,Wet
baby_1,male,"10/3/20, 6:57 AM",10/3/20, 6:57 AM,Wet
baby_1,male,"10/3/20, 5:37 AM",10/3/20, 5:37 AM,Mixed
baby_1,male,"10/3/20, 2:02 AM",10/3/20, 2:02 AM,Wet
baby_1,male,"10/2/20, 4:53 PM",10/2/20, 4:53 PM,Wet
baby_1,male,"10/2/20, 1:39 PM",10/2/20, 1:39 PM,Wet
baby_1,male,"10/2/20, 10:15 AM",10/2/20, 10:15 AM,Wet
baby_1,male,"10/2/20, 7:08 AM",10/2/20, 7:08 AM,Mixed
baby_1,male,"10/2/20, 4:12 AM",10/2/20, 4:12 AM,Mixed
baby_1,male,"10/1/20, 11:36 PM",10/1/20, 11:36 PM,Wet
baby_1,male,"10/1/20, 6:36 PM",10/1/20, 6:36 PM,Wet
baby_1,male,"10/1/20, 4:39 PM",10/1/20, 4:39 PM,Mixed
baby_1,male,"10/1/20, 2:59 PM",10/1/20, 2:59 PM,Wet
baby_1,male,"10/1/20, 11:52 AM",10/1/20, 11:52 AM,Mixed
baby_1,male,"10/1/20, 9:33 AM",10/1/20, 9:33 AM,Wet
baby_1,male,"10/1/20, 6:00 AM",10/1/20, 6:00 AM,Mixed
baby_1,male,"10/1/20, 1:29 AM",10/1/20, 1:29 AM,Wet
baby_1,male,"9/30/20, 5:28 PM",9/30/20, 5:28 PM,Wet
baby_1,male,"9/30/20, 1:52 PM",9/30/20, 1:52 PM,Wet
baby_1,male,"9/30/20, 9:48 AM",9/30/20, 9:48 AM,Wet
baby_1,male,"9/30/20, 6:55 AM",9/30/20, 6:55 AM,Mixed
baby_1,male,"9/30/20, 4:47 AM",9/30/20, 4:47 AM,Mixed
baby_1,male,"9/29/20, 6:58 PM",9/29/20, 6:58 PM,Wet
baby_1,male,"9/29/20, 3:28 PM",9/29/20, 3:28 PM,Wet
baby_1,male,"9/29/20, 11:55 AM",9/29/20, 11:55 AM,Wet
baby_1,male,"9/29/20, 9:25 AM",9/29/20, 9:25 AM,Mixed
baby_1,male,"9/29/20, 5:57 AM",9/29/20, 5:57 AM,Mixed
baby_1,male,"9/28/20, 6:20 PM",9/28/20, 6:20 PM,Wet
baby_1,male,"9/28/20, 4:18 PM",9/28/20, 4:18 PM,Mixed
baby_1,male,"9/28/20, 2:17 PM",9/28/20, 2:17 PM,Wet
baby_1,male,"9/28/20, 12:17 PM",9/28/20, 12:17 PM,Wet
baby_1,male,"9/28/20, 8:40 AM",9/28/20, 8:40 AM,Wet
baby_1,male,"9/28/20, 5:31 AM",9/28/20, 5:31 AM,Mixed
baby_1,male,"9/27/20, 7:09 PM",9/27/20, 7:09 PM,Wet
baby_1,male,"9/27/20, 3:48 PM",9/27/20, 3:48 PM,Mixed
baby_1,male,"9/27/20, 12:59 PM",9/27/20, 12:59 PM,Wet
baby_1,male,"9/27/20, 10:59 AM",9/27/20, 10:59 AM,Mixed
baby_1,male,"9/27/20, 8:34 AM",9/27/20, 8:34 AM,Wet
baby_1,male,"9/27/20, 5:28 AM",9/27/20, 5:28 AM,Mixed
baby_1,male,"9/27/20, 1:48 AM",9/27/20, 1:48 AM,Wet
baby_1,male,"9/26/20, 6:20 PM",9/26/20, 6:20 PM,Wet
baby_1,male,"9/26/20, 2:32 PM",9/26/20, 2:32 PM,Wet
baby_1,male,"9/26/20, 12:00 PM",9/26/20, 12:00 PM,Wet
baby_1,male,"9/26/20, 7:20 AM",9/26/20, 7:20 AM,Mixed
baby_1,male,"9/26/20, 6:03 AM",9/26/20, 6:03 AM,Wet
baby_1,male,"9/25/20, 11:22 PM",9/25/20, 11:22 PM,Wet
baby_1,male,"9/25/20, 7:29 PM",9/25/20, 7:29 PM,Wet
baby_1,male,"9/25/20, 5:48 PM",9/25/20, 5:48 PM,Wet
baby_1,male,"9/25/20, 12:33 PM",9/25/20, 12:33 PM,Wet
baby_1,male,"9/25/20, 8:31 AM",9/25/20, 8:31 AM,Wet
baby_1,male,"9/25/20, 6:26 AM",9/25/20, 6:26 AM,Mixed
baby_1,male,"9/25/20, 2:17 AM",9/25/20, 2:17 AM,Wet
baby_1,male,"9/24/20, 6:55 PM",9/24/20, 6:55 PM,Wet
baby_1,male,"9/24/20, 4:26 PM",9/24/20, 4:26 PM,Wet
baby_1,male,"9/24/20, 1:24 PM",9/24/20, 1:24 PM,Mixed
baby_1,male,"9/24/20, 8:30 AM",9/24/20, 8:30 AM,Mixed
baby_1,male,"9/24/20, 5:52 AM",9/24/20, 5:52 AM,Mixed
baby_1,male,"9/24/20, 4:48 AM",9/24/20, 4:48 AM,Mixed
baby_1,male,"9/23/20, 6:39 PM",9/23/20, 6:39 PM,Wet
baby_1,male,"9/23/20, 2:08 PM",9/23/20, 2:08 PM,Wet
baby_1,male,"9/23/20, 9:37 AM",9/23/20, 9:37 AM,Mixed
baby_1,male,"9/23/20, 7:50 AM",9/23/20, 7:50 AM,Mixed
baby_1,male,"9/23/20, 5:27 AM",9/23/20, 5:27 AM,Mixed
baby_1,male,"9/22/20, 7:02 PM",9/22/20, 7:02 PM,Wet
baby_1,male,"9/22/20, 3:22 PM",9/22/20, 3:22 PM,Wet
baby_1,male,"9/22/20, 1:04 PM",9/22/20, 1:04 PM,Mixed
baby_1,male,"9/22/20, 10:38 AM",9/22/20, 10:38 AM,Wet
baby_1,male,"9/22/20, 9:00 AM",9/22/20, 9:00 AM,Wet
baby_1,male,"9/22/20, 4:40 AM",9/22/20, 4:40 AM,Mixed
baby_1,male,"9/21/20, 5:30 PM",9/21/20, 5:30 PM,Mixed
baby_1,male,"9/21/20, 2:17 PM",9/21/20, 2:17 PM,Wet
baby_1,male,"9/21/20, 11:08 AM",9/21/20, 11:08 AM,Wet
baby_1,male,"9/21/20, 7:48 AM",9/21/20, 7:48 AM,Mixed
baby_1,male,"9/21/20, 4:30 AM",9/21/20, 4:30 AM,Mixed
baby_1,male,"9/20/20, 6:11 PM",9/20/20, 6:11 PM,Wet
baby_1,male,"9/20/20, 4:05 PM",9/20/20, 4:05 PM,Wet
baby_1,male,"9/20/20, 11:10 AM",9/20/20, 11:10 AM,Mixed
baby_1,male,"9/20/20, 8:47 AM",9/20/20, 8:47 AM,Wet
baby_1,male,"9/20/20, 5:17 AM",9/20/20, 5:17 AM,Mixed
baby_1,male,"9/20/20, 1:36 AM",9/20/20, 1:36 AM,Mixed
baby_1,male,"9/19/20, 5:47 PM",9/19/20, 5:47 PM,Mixed
baby_1,male,"9/19/20, 11:38 AM",9/19/20, 11:38 AM,Wet
baby_1,male,"9/19/20, 7:56 AM",9/19/20, 7:56 AM,Wet
baby_1,male,"9/19/20, 4:30 AM",9/19/20, 4:30 AM,Mixed
baby_1,male,"9/18/20, 9:38 PM",9/18/20, 9:38 PM,Mixed
baby_1,male,"9/18/20, 5:07 PM",9/18/20, 5:07 PM,Wet
baby_1,male,"9/18/20, 2:46 PM",9/18/20, 2:46 PM,Wet
baby_1,male,"9/18/20, 11:43 AM",9/18/20, 11:43 AM,Wet
baby_1,male,"9/18/20, 7:31 AM",9/18/20, 7:31 AM,Mixed
baby_1,male,"9/18/20, 5:31 AM",9/18/20, 5:31 AM,Wet
baby_1,male,"9/18/20, 2:54 AM",9/18/20, 2:54 AM,Mixed
baby_1,male,"9/17/20, 5:18 PM",9/17/20, 5:18 PM,Wet
baby_1,male,"9/17/20, 10:41 AM",9/17/20, 10:41 AM,Wet
baby_1,male,"9/17/20, 7:33 AM",9/17/20, 7:33 AM,Mixed
baby_1,male,"9/17/20, 4:33 AM",9/17/20, 4:33 AM,Dirty
baby_1,male,"9/17/20, 3:58 AM",9/17/20, 3:58 AM,Wet
baby_1,male,"9/16/20, 6:58 PM",9/16/20, 6:58 PM,Wet
baby_1,male,"9/16/20, 3:00 PM",9/16/20, 3:00 PM,Wet
baby_1,male,"9/16/20, 11:09 AM",9/16/20, 11:09 AM,Mixed
baby_1,male,"9/16/20, 9:05 AM",9/16/20, 9:05 AM,Mixed
baby_1,male,"9/16/20, 6:31 AM",9/16/20, 6:31 AM,Wet
baby_1,male,"9/16/20, 4:24 AM",9/16/20, 4:24 AM,Mixed
baby_1,male,"9/15/20, 5:44 PM",9/15/20, 5:44 PM,Mixed
baby_1,male,"9/15/20, 2:27 PM",9/15/20, 2:27 PM,Wet
baby_1,male,"9/15/20, 10:42 AM",9/15/20, 10:42 AM,Wet
baby_1,male,"9/15/20, 7:52 AM",9/15/20, 7:52 AM,Wet
baby_1,male,"9/15/20, 4:53 AM",9/15/20, 4:53 AM,Mixed
baby_1,male,"9/14/20, 6:27 PM",9/14/20, 6:27 PM,Mixed
baby_1,male,"9/14/20, 2:37 PM",9/14/20, 2:37 PM,Wet
baby_1,male,"9/14/20, 10:50 AM",9/14/20, 10:50 AM,Mixed
baby_1,male,"9/14/20, 7:08 AM",9/14/20, 7:08 AM,Mixed
baby_1,male,"9/14/20, 5:00 AM",9/14/20, 5:00 AM,Mixed
baby_1,male,"9/13/20, 5:28 PM",9/13/20, 5:28 PM,Wet
baby_1,male,"9/13/20, 1:29 PM",9/13/20, 1:29 PM,Mixed
baby_1,male,"9/13/20, 10:32 AM",9/13/20, 10:32 AM,Wet
baby_1,male,"9/13/20, 7:19 AM",9/13/20, 7:19 AM,Mixed
baby_1,male,"9/13/20, 2:03 AM",9/13/20, 2:03 AM,Mixed
baby_1,male,"9/12/20, 6:35 PM",9/12/20, 6:35 PM,Wet
baby_1,male,"9/12/20, 4:40 PM",9/12/20, 4:40 PM,Wet
baby_1,male,"9/12/20, 12:49 PM",9/12/20, 12:49 PM,Mixed
baby_1,male,"9/12/20, 9:50 AM",9/12/20, 9:50 AM,Mixed
baby_1,male,"9/12/20, 6:33 AM",9/12/20, 6:33 AM,Mixed
baby_1,male,"9/12/20, 3:19 AM",9/12/20, 3:19 AM,Wet
baby_1,male,"9/11/20, 5:23 PM",9/11/20, 5:23 PM,Wet
baby_1,male,"9/11/20, 2:23 PM",9/11/20, 2:23 PM,Wet
baby_1,male,"9/11/20, 11:08 AM",9/11/20, 11:08 AM,Mixed
baby_1,male,"9/11/20, 8:54 AM",9/11/20, 8:54 AM,Wet
baby_1,male,"9/11/20, 5:25 AM",9/11/20, 5:25 AM,Mixed
baby_1,male,"9/10/20, 4:46 PM",9/10/20, 4:46 PM,Wet
baby_1,male,"9/10/20, 2:40 PM",9/10/20, 2:40 PM,Mixed
baby_1,male,"9/10/20, 11:18 AM",9/10/20, 11:18 AM,Mixed
baby_1,male,"9/10/20, 8:05 AM",9/10/20, 8:05 AM,Mixed
baby_1,male,"9/10/20, 4:44 AM",9/10/20, 4:44 AM,Mixed
baby_1,male,"9/9/20, 6:04 PM",9/9/20, 6:04 PM,Wet
baby_1,male,"9/9/20, 3:00 PM",9/9/20, 3:00 PM,Mixed
baby_1,male,"9/9/20, 1:09 PM",9/9/20, 1:09 PM,Wet
baby_1,male,"9/9/20, 10:06 AM",9/9/20, 10:06 AM,Mixed
baby_1,male,"9/9/20, 7:09 AM",9/9/20, 7:09 AM,Mixed
baby_1,male,"9/9/20, 5:07 AM",9/9/20, 5:07 AM,Mixed
baby_1,male,"9/9/20, 2:18 AM",9/9/20, 2:18 AM,Wet
baby_1,male,"9/8/20, 6:07 PM",9/8/20, 6:07 PM,Wet
baby_1,male,"9/8/20, 3:16 PM",9/8/20, 3:16 PM,Wet
baby_1,male,"9/8/20, 12:15 PM",9/8/20, 12:15 PM,Wet
baby_1,male,"9/8/20, 10:04 AM",9/8/20, 10:04 AM,Mixed
baby_1,male,"9/8/20, 7:11 AM",9/8/20, 7:11 AM,Mixed
baby_1,male,"9/8/20, 5:27 AM",9/8/20, 5:27 AM,Wet
baby_1,male,"9/7/20, 6:45 PM",9/7/20, 6:45 PM,Wet
baby_1,male,"9/7/20, 2:09 PM",9/7/20, 2:09 PM,Mixed
baby_1,male,"9/7/20, 10:54 AM",9/7/20, 10:54 AM,Wet
baby_1,male,"9/7/20, 7:50 AM",9/7/20, 7:50 AM,Mixed
baby_1,male,"9/7/20, 6:10 AM",9/7/20, 6:10 AM,Mixed
baby_1,male,"9/6/20, 7:35 PM",9/6/20, 7:35 PM,Wet
baby_1,male,"9/6/20, 4:26 PM",9/6/20, 4:26 PM,Mixed
baby_1,male,"9/6/20, 1:51 PM",9/6/20, 1:51 PM,Mixed
baby_1,male,"9/6/20, 10:44 AM",9/6/20, 10:44 AM,Wet
baby_1,male,"9/6/20, 8:40 AM",9/6/20, 8:40 AM,Mixed
baby_1,male,"9/6/20, 8:04 AM",9/6/20, 8:04 AM,Wet
baby_1,male,"9/6/20, 5:01 AM",9/6/20, 5:01 AM,Wet
baby_1,male,"9/5/20, 6:21 PM",9/5/20, 6:21 PM,Wet
baby_1,male,"9/5/20, 3:42 PM",9/5/20, 3:42 PM,Wet
baby_1,male,"9/5/20, 11:31 AM",9/5/20, 11:31 AM,Mixed
baby_1,male,"9/5/20, 9:27 AM",9/5/20, 9:27 AM,Mixed
baby_1,male,"9/5/20, 5:57 AM",9/5/20, 5:57 AM,Mixed
baby_1,male,"9/5/20, 3:31 AM",9/5/20, 3:31 AM,Mixed
baby_1,male,"9/4/20, 4:57 PM",9/4/20, 4:57 PM,Mixed
baby_1,male,"9/4/20, 3:37 PM",9/4/20, 3:37 PM,Wet
baby_1,male,"9/4/20, 12:48 PM",9/4/20, 12:48 PM,Mixed
baby_1,male,"9/4/20, 10:15 AM",9/4/20, 10:15 AM,Wet
baby_1,male,"9/4/20, 7:26 AM",9/4/20, 7:26 AM,Mixed
baby_1,male,"9/4/20, 5:18 AM",9/4/20, 5:18 AM,Mixed
baby_1,male,"9/3/20, 5:54 PM",9/3/20, 5:54 PM,Wet
baby_1,male,"9/3/20, 4:55 PM",9/3/20, 4:55 PM,Wet
baby_1,male,"9/3/20, 12:15 PM",9/3/20, 12:15 PM,Mixed
baby_1,male,"9/3/20, 8:58 AM",9/3/20, 8:58 AM,Mixed
baby_1,male,"9/3/20, 5:50 AM",9/3/20, 5:50 AM,Mixed
baby_1,male,"9/2/20, 6:07 PM",9/2/20, 6:07 PM,Wet
baby_1,male,"9/2/20, 12:10 PM",9/2/20, 12:10 PM,Mixed
baby_1,male,"9/2/20, 8:46 AM",9/2/20, 8:46 AM,Mixed
baby_1,male,"9/2/20, 6:53 AM",9/2/20, 6:53 AM,Mixed
baby_1,male,"9/2/20, 4:33 AM",9/2/20, 4:33 AM,Mixed
baby_1,male,"9/1/20, 7:18 PM",9/1/20, 7:18 PM,Wet
baby_1,male,"9/1/20, 11:49 AM",9/1/20, 11:49 AM,Mixed
baby_1,male,"9/1/20, 7:56 AM",9/1/20, 7:56 AM,Mixed
baby_1,male,"9/1/20, 6:01 AM",9/1/20, 6:01 AM,Mixed
baby_1,male,"8/31/20, 6:17 PM",8/31/20, 6:17 PM,Dry
baby_1,male,"8/31/20, 5:07 PM",8/31/20, 5:07 PM,Mixed
baby_1,male,"8/31/20, 1:36 PM",8/31/20, 1:36 PM,Mixed
baby_1,male,"8/31/20, 9:57 AM",8/31/20, 9:57 AM,Wet
baby_1,male,"8/31/20, 7:47 AM",8/31/20, 7:47 AM,Mixed
baby_1,male,"8/31/20, 4:43 AM",8/31/20, 4:43 AM,Mixed
baby_1,male,"8/30/20, 6:50 PM",8/30/20, 6:50 PM,Wet
baby_1,male,"8/30/20, 4:29 PM",8/30/20, 4:29 PM,Mixed
baby_1,male,"8/30/20, 1:15 PM",8/30/20, 1:15 PM,Wet
baby_1,male,"8/30/20, 10:42 AM",8/30/20, 10:42 AM,Mixed
baby_1,male,"8/30/20, 5:42 AM",8/30/20, 5:42 AM,Mixed
baby_1,male,"8/29/20, 6:56 PM",8/29/20, 6:56 PM,Wet
baby_1,male,"8/29/20, 3:42 PM",8/29/20, 3:42 PM,Mixed
baby_1,male,"8/29/20, 2:15 PM",8/29/20, 2:15 PM,Mixed
baby_1,male,"8/29/20, 10:57 AM",8/29/20, 10:57 AM,Mixed
baby_1,male,"8/29/20, 9:01 AM",8/29/20, 9:01 AM,Wet
baby_1,male,"8/29/20, 6:16 AM",8/29/20, 6:16 AM,Mixed
baby_1,male,"8/29/20, 4:47 AM",8/29/20, 4:47 AM,Mixed
baby_1,male,"8/28/20, 6:58 PM",8/28/20, 6:58 PM,Wet
baby_1,male,"8/28/20, 3:05 PM",8/28/20, 3:05 PM,Mixed
baby_1,male,"8/28/20, 1:08 PM",8/28/20, 1:08 PM,Mixed
baby_1,male,"8/28/20, 9:45 AM",8/28/20, 9:45 AM,Wet
baby_1,male,"8/28/20, 5:48 AM",8/28/20, 5:48 AM,Mixed
baby_1,male,"8/27/20, 5:54 PM",8/27/20, 5:54 PM,Mixed
baby_1,male,"8/27/20, 12:57 PM",8/27/20, 12:57 PM,Mixed
baby_1,male,"8/27/20, 10:22 AM",8/27/20, 10:22 AM,Mixed
baby_1,male,"8/27/20, 5:36 AM",8/27/20, 5:36 AM,Mixed
baby_1,male,"8/26/20, 7:18 PM",8/26/20, 7:18 PM,Mixed
baby_1,male,"8/26/20, 3:57 PM",8/26/20, 3:57 PM,Mixed
baby_1,male,"8/26/20, 1:43 PM",8/26/20, 1:43 PM,Mixed
baby_1,male,"8/26/20, 12:25 PM",8/26/20, 12:25 PM,Wet
baby_1,male,"8/26/20, 10:37 AM",8/26/20, 10:37 AM,Mixed
baby_1,male,"8/26/20, 7:22 AM",8/26/20, 7:22 AM,Wet
baby_1,male,"8/26/20, 5:06 AM",8/26/20, 5:06 AM,Mixed
baby_1,male,"8/25/20, 5:16 PM",8/25/20, 5:16 PM,Mixed
baby_1,male,"8/25/20, 1:24 PM",8/25/20, 1:24 PM,Wet
baby_1,male,"8/25/20, 8:35 AM",8/25/20, 8:35 AM,Mixed
baby_1,male,"8/25/20, 6:16 AM",8/25/20, 6:16 AM,Mixed
baby_1,male,"8/25/20, 3:31 AM",8/25/20, 3:31 AM,Wet
baby_1,male,"8/24/20, 5:40 PM",8/24/20, 5:40 PM,Wet
baby_1,male,"8/24/20, 1:38 PM",8/24/20, 1:38 PM,Mixed
baby_1,male,"8/24/20, 9:54 AM",8/24/20, 9:54 AM,Mixed
baby_1,male,"8/24/20, 7:44 AM",8/24/20, 7:44 AM,Mixed
baby_1,male,"8/24/20, 6:15 AM",8/24/20, 6:15 AM,Mixed
baby_1,male,"8/24/20, 4:53 AM",8/24/20, 4:53 AM,Mixed
baby_1,male,"8/23/20, 4:23 PM",8/23/20, 4:23 PM,Wet
baby_1,male,"8/23/20, 12:48 PM",8/23/20, 12:48 PM,Mixed
baby_1,male,"8/23/20, 10:17 AM",8/23/20, 10:17 AM,Mixed
baby_1,male,"8/23/20, 4:50 AM",8/23/20, 4:50 AM,Mixed
baby_1,male,"8/22/20, 7:35 PM",8/22/20, 7:35 PM,Wet
baby_1,male,"8/22/20, 3:35 PM",8/22/20, 3:35 PM,Mixed
baby_1,male,"8/22/20, 12:58 PM",8/22/20, 12:58 PM,Wet
baby_1,male,"8/22/20, 8:47 AM",8/22/20, 8:47 AM,Mixed
baby_1,male,"8/22/20, 5:26 AM",8/22/20, 5:26 AM,Mixed
baby_1,male,"8/21/20, 6:27 PM",8/21/20, 6:27 PM,Mixed
baby_1,male,"8/21/20, 2:41 PM",8/21/20, 2:41 PM,Wet
baby_1,male,"8/21/20, 11:01 AM",8/21/20, 11:01 AM,Mixed
baby_1,male,"8/21/20, 9:06 AM",8/21/20, 9:06 AM,Wet
baby_1,male,"8/21/20, 5:39 AM",8/21/20, 5:39 AM,Mixed
baby_1,male,"8/20/20, 5:00 PM",8/20/20, 5:00 PM,Wet
baby_1,male,"8/20/20, 3:24 PM",8/20/20, 3:24 PM,Mixed
baby_1,male,"8/20/20, 9:50 AM",8/20/20, 9:50 AM,Wet
baby_1,male,"8/20/20, 7:40 AM",8/20/20, 7:40 AM,Mixed
baby_1,male,"8/20/20, 4:23 AM",8/20/20, 4:23 AM,Mixed
baby_1,male,"8/19/20, 6:12 PM",8/19/20, 6:12 PM,Wet
baby_1,male,"8/19/20, 2:22 PM",8/19/20, 2:22 PM,Mixed
baby_1,male,"8/19/20, 12:27 PM",8/19/20, 12:27 PM,Mixed
baby_1,male,"8/19/20, 7:42 AM",8/19/20, 7:42 AM,Mixed
baby_1,male,"8/19/20, 5:05 AM",8/19/20, 5:05 AM,Mixed
baby_1,male,"8/18/20, 7:03 PM",8/18/20, 7:03 PM,Dirty
baby_1,male,"8/18/20, 6:28 PM",8/18/20, 6:28 PM,Wet
baby_1,male,"8/18/20, 2:23 PM",8/18/20, 2:23 PM,Mixed
baby_1,male,"8/18/20, 11:23 AM",8/18/20, 11:23 AM,Mixed
baby_1,male,"8/18/20, 8:55 AM",8/18/20, 8:55 AM,Wet
baby_1,male,"8/18/20, 5:46 AM",8/18/20, 5:46 AM,Mixed
baby_1,male,"8/17/20, 5:29 PM",8/17/20, 5:29 PM,Wet
baby_1,male,"8/17/20, 1:01 PM",8/17/20, 1:01 PM,Mixed
baby_1,male,"8/17/20, 10:55 AM",8/17/20, 10:55 AM,Mixed
baby_1,male,"8/17/20, 7:34 AM",8/17/20, 7:34 AM,Mixed
baby_1,male,"8/17/20, 4:09 AM",8/17/20, 4:09 AM,Wet
baby_1,male,"8/16/20, 6:37 PM",8/16/20, 6:37 PM,Wet
baby_1,male,"8/16/20, 3:44 PM",8/16/20, 3:44 PM,Mixed
baby_1,male,"8/16/20, 11:35 AM",8/16/20, 11:35 AM,Mixed
baby_1,male,"8/16/20, 8:30 AM",8/16/20, 8:30 AM,Wet
baby_1,male,"8/16/20, 5:52 AM",8/16/20, 5:52 AM,Mixed
baby_1,male,"8/15/20, 10:02 PM",8/15/20, 10:02 PM,Wet
baby_1,male,"8/15/20, 6:32 PM",8/15/20, 6:32 PM,Dirty
baby_1,male,"8/15/20, 3:00 PM",8/15/20, 3:00 PM,Wet
baby_1,male,"8/15/20, 12:07 PM",8/15/20, 12:07 PM,Wet
baby_1,male,"8/15/20, 10:11 AM",8/15/20, 10:11 AM,Wet
baby_1,male,"8/15/20, 7:27 AM",8/15/20, 7:27 AM,Wet
baby_1,male,"8/15/20, 5:29 AM",8/15/20, 5:29 AM,Mixed
baby_1,male,"8/15/20, 12:11 AM",8/15/20, 12:11 AM,Wet
baby_1,male,"8/14/20, 6:14 PM",8/14/20, 6:14 PM,Mixed
baby_1,male,"8/14/20, 3:49 PM",8/14/20, 3:49 PM,Mixed
baby_1,male,"8/14/20, 12:35 PM",8/14/20, 12:35 PM,Mixed
baby_1,male,"8/14/20, 10:02 AM",8/14/20, 10:02 AM,Mixed
baby_1,male,"8/14/20, 8:06 AM",8/14/20, 8:06 AM,Mixed
baby_1,male,"8/14/20, 5:15 AM",8/14/20, 5:15 AM,Mixed
baby_1,male,"8/12/20, 10:00 AM",8/12/20, 10:00 AM,Wet
baby_1,male,"8/12/20, 7:20 AM",8/12/20, 7:20 AM,Mixed
baby_1,male,"8/12/20, 5:17 AM",8/12/20, 5:17 AM,Mixed
baby_1,male,"8/11/20, 11:32 PM",8/11/20, 11:32 PM,Wet
baby_1,male,"8/11/20, 5:28 PM",8/11/20, 5:28 PM,Wet
baby_1,male,"8/11/20, 2:36 PM",8/11/20, 2:36 PM,Mixed
baby_1,male,"8/11/20, 1:02 PM",8/11/20, 1:02 PM,Mixed
baby_1,male,"8/11/20, 10:39 AM",8/11/20, 10:39 AM,Wet
baby_1,male,"8/11/20, 7:23 AM",8/11/20, 7:23 AM,Mixed
baby_1,male,"8/11/20, 5:24 AM",8/11/20, 5:24 AM,Mixed
baby_1,male,"8/10/20, 10:34 PM",8/10/20, 10:34 PM,Wet
baby_1,male,"8/10/20, 4:58 PM",8/10/20, 4:58 PM,Wet
baby_1,male,"8/10/20, 1:32 PM",8/10/20, 1:32 PM,Mixed
baby_1,male,"8/10/20, 12:10 PM",8/10/20, 12:10 PM,Wet
baby_1,male,"8/10/20, 9:35 AM",8/10/20, 9:35 AM,Mixed
baby_1,male,"8/10/20, 6:31 AM",8/10/20, 6:31 AM,Wet
baby_1,male,"8/10/20, 4:08 AM",8/10/20, 4:08 AM,Mixed
baby_1,male,"8/9/20, 6:28 PM",8/9/20, 6:28 PM,Mixed
baby_1,male,"8/9/20, 3:12 PM",8/9/20, 3:12 PM,Wet
baby_1,male,"8/9/20, 2:26 PM",8/9/20, 2:26 PM,Mixed
baby_1,male,"8/9/20, 11:34 AM",8/9/20, 11:34 AM,Wet
baby_1,male,"8/9/20, 7:28 AM",8/9/20, 7:28 AM,Mixed
baby_1,male,"8/9/20, 4:01 AM",8/9/20, 4:01 AM,Mixed
baby_1,male,"8/8/20, 6:16 PM",8/8/20, 6:16 PM,Wet
baby_1,male,"8/8/20, 4:14 PM",8/8/20, 4:14 PM,Mixed
