baby_id,combined_time,date,time,feeding-side,left_duration_min,right_duration_min,total_feeding_duration_min
baby_1,"10/17/20, 6:32 PM",10/17/20, 6:32 PM,Left,3,2,5
baby_1,"10/17/20, 4:56 PM",10/17/20, 4:56 PM,Right,1,3,4
baby_1,"10/17/20, 2:55 PM",10/17/20, 2:55 PM,Left,4,,4
baby_1,"10/17/20, 1:30 PM",10/17/20, 1:30 PM,Right,,3,3
baby_1,"10/17/20, 11:00 AM",10/17/20, 11:00 AM,Left,6,,6
baby_1,"10/17/20, 8:08 AM",10/17/20, 8:08 AM,Right,1,4,5
baby_1,"10/17/20, 5:30 AM",10/17/20, 5:30 AM,Left,3,,3
baby_1,"10/17/20, 4:11 AM",10/17/20, 4:11 AM,Right,,4,4
baby_1,"10/17/20, 1:42 AM",10/17/20, 1:42 AM,Left,4,1,5
baby_1,"10/16/20, 11:03 PM",10/16/20, 11:03 PM,Right,,5,5
baby_1,"10/16/20, 7:06 PM",10/16/20, 7:06 PM,Left,1,,1
baby_1,"10/16/20, 4:32 PM",10/16/20, 4:32 PM,Right,,2,2
baby_1,"10/16/20, 2:48 PM",10/16/20, 2:48 PM,Left,4,1,5
baby_1,"10/16/20, 12:13 PM",10/16/20, 12:13 PM,Right,1,2,3
baby_1,"10/16/20, 9:55 AM",10/16/20, 9:55 AM,Left,3,,3
baby_1,"10/16/20, 7:27 AM",10/16/20, 7:27 AM,Right,2,4,6
baby_1,"10/16/20, 4:33 AM",10/16/20, 4:33 AM,Left,3,,3
baby_1,"10/16/20, 3:17 AM",10/16/20, 3:17 AM,Left,2,,2
baby_1,"10/16/20, 1:54 AM",10/16/20, 1:54 AM,Right,,7,7
baby_1,"10/15/20, 11:03 PM",10/15/20, 11:03 PM,Left,9,,9
baby_1,"10/15/20, 7:01 PM",10/15/20, 7:01 PM,Right,,6,6
baby_1,"10/15/20, 5:02 PM",10/15/20, 5:02 PM,Left,3,1,4
baby_1,"10/15/20, 2:58 PM",10/15/20, 2:58 PM,Right,,2,2
baby_1,"10/15/20, 1:15 PM",10/15/20, 1:15 PM,Left,4,,4
baby_1,"10/15/20, 10:50 AM",10/15/20, 10:50 AM,Right,,3,3
baby_1,"10/15/20, 8:50 AM",10/15/20, 8:50 AM,Left,4,2,6
baby_1,"10/15/20, 7:14 AM",10/15/20, 7:14 AM,Right,,3,3
baby_1,"10/15/20, 5:05 AM",10/15/20, 5:05 AM,Left,4,,4
baby_1,"10/15/20, 3:36 AM",10/15/20, 3:36 AM,Right,1,3,4
baby_1,"10/15/20, 1:29 AM",10/15/20, 1:29 AM,Left,4,2,6
baby_1,"10/14/20, 10:37 PM",10/14/20, 10:37 PM,Right,,5,5
baby_1,"10/14/20, 7:37 PM",10/14/20, 7:37 PM,Left,9,,9
baby_1,"10/14/20, 4:58 PM",10/14/20, 4:58 PM,Right,2,3,5
baby_1,"10/14/20, 2:05 PM",10/14/20, 2:05 PM,Left,5,2,7
baby_1,"10/14/20, 10:25 AM",10/14/20, 10:25 AM,Right,,6,6
baby_1,"10/14/20, 6:42 AM",10/14/20, 6:42 AM,Left,4,,4
baby_1,"10/14/20, 3:41 AM",10/14/20, 3:41 AM,Right,1,3,4
baby_1,"10/13/20, 11:23 PM",10/13/20, 11:23 PM,Left,6,,6
baby_1,"10/13/20, 9:30 PM",10/13/20, 9:30 PM,Right,,5,5
baby_1,"10/13/20, 7:43 PM",10/13/20, 7:43 PM,Left,3,1,4
baby_1,"10/13/20, 4:58 PM",10/13/20, 4:58 PM,Right,2,4,6
baby_1,"10/13/20, 2:57 PM",10/13/20, 2:57 PM,Left,7,,7
baby_1,"10/13/20, 12:21 PM",10/13/20, 12:21 PM,Right,3,3,6
baby_1,"10/13/20, 10:17 AM",10/13/20, 10:17 AM,Left,2,,2
baby_1,"10/13/20, 8:29 AM",10/13/20, 8:29 AM,Right,2,3,5
baby_1,"10/13/20, 5:45 AM",10/13/20, 5:45 AM,Left,3,,3
baby_1,"10/13/20, 2:16 AM",10/13/20, 2:16 AM,Right,,5,5
baby_1,"10/12/20, 11:20 PM",10/12/20, 11:20 PM,Right,2,,2
baby_1,"10/12/20, 10:05 PM",10/12/20, 10:05 PM,Right,,6,6
baby_1,"10/12/20, 8:12 PM",10/12/20, 8:12 PM,Left,4,,4
baby_1,"10/12/20, 5:09 PM",10/12/20, 5:09 PM,Right,3,4,7
baby_1,"10/12/20, 2:37 PM",10/12/20, 2:37 PM,Left,3,1,4
baby_1,"10/12/20, 11:47 AM",10/12/20, 11:47 AM,Right,,3,3
baby_1,"10/12/20, 8:53 AM",10/12/20, 8:53 AM,Left,4,,4
baby_1,"10/12/20, 6:49 AM",10/12/20, 6:49 AM,Right,,3,3
baby_1,"10/12/20, 4:46 AM",10/12/20, 4:46 AM,Left,2,,2
baby_1,"10/12/20, 3:43 AM",10/12/20, 3:43 AM,Left,2,,2
baby_1,"10/12/20, 1:53 AM",10/12/20, 1:53 AM,Right,,7,7
baby_1,"10/11/20, 10:06 PM",10/11/20, 10:06 PM,Left,4,2,6
baby_1,"10/11/20, 7:27 PM",10/11/20, 7:27 PM,Right,4,5,9
baby_1,"10/11/20, 4:16 PM",10/11/20, 4:16 PM,Left,5,1,6
baby_1,"10/11/20, 1:14 PM",10/11/20, 1:14 PM,Right,,5,5
baby_1,"10/11/20, 11:13 AM",10/11/20, 11:13 AM,Left,4,,4
baby_1,"10/11/20, 8:16 AM",10/11/20, 8:16 AM,Right,3,4,7
baby_1,"10/11/20, 6:17 AM",10/11/20, 6:17 AM,Left,3,,3
baby_1,"10/11/20, 4:24 AM",10/11/20, 4:24 AM,Left,2,,2
baby_1,"10/11/20, 3:08 AM",10/11/20, 3:08 AM,Left,6,,6
baby_1,"10/11/20, 12:05 AM",10/11/20, 12:05 AM,Right,1,3,4
baby_1,"10/10/20, 9:54 PM",10/10/20, 9:54 PM,Left,6,,6
baby_1,"10/10/20, 7:03 PM",10/10/20, 7:03 PM,Right,,7,7
baby_1,"10/10/20, 4:07 PM",10/10/20, 4:07 PM,Left,4,,4
baby_1,"10/10/20, 2:10 PM",10/10/20, 2:10 PM,Right,3,4,7
baby_1,"10/10/20, 10:56 AM",10/10/20, 10:56 AM,Left,5,,5
baby_1,"10/10/20, 7:34 AM",10/10/20, 7:34 AM,Right,1,4,5
baby_1,"10/10/20, 4:28 AM",10/10/20, 4:28 AM,Left,2,,2
baby_1,"10/10/20, 2:44 AM",10/10/20, 2:44 AM,Right,,3,3
baby_1,"10/10/20, 12:35 AM",10/10/20, 12:35 AM,Left,5,,5
baby_1,"10/9/20, 10:07 PM",10/9/20, 10:07 PM,Right,,2,2
baby_1,"10/9/20, 7:56 PM",10/9/20, 7:56 PM,Left,5,,5
baby_1,"10/9/20, 5:37 PM",10/9/20, 5:37 PM,Right,,6,6
baby_1,"10/9/20, 3:14 PM",10/9/20, 3:14 PM,Left,3,,3
baby_1,"10/9/20, 12:42 PM",10/9/20, 12:42 PM,Right,,3,3
baby_1,"10/9/20, 11:06 AM",10/9/20, 11:06 AM,Left,5,1,6
baby_1,"10/9/20, 9:43 AM",10/9/20, 9:43 AM,Right,,3,3
baby_1,"10/9/20, 6:57 AM",10/9/20, 6:57 AM,Left,4,,4
baby_1,"10/9/20, 4:03 AM",10/9/20, 4:03 AM,Right,,3,3
baby_1,"10/9/20, 2:16 AM",10/9/20, 2:16 AM,Left,3,,3
baby_1,"10/9/20, 12:21 AM",10/9/20, 12:21 AM,Right,,5,5
baby_1,"10/8/20, 10:18 PM",10/8/20, 10:18 PM,Left,6,,6
baby_1,"10/8/20, 7:31 PM",10/8/20, 7:31 PM,Right,2,3,5
baby_1,"10/8/20, 5:11 PM",10/8/20, 5:11 PM,Left,3,,3
baby_1,"10/8/20, 3:57 PM",10/8/20, 3:57 PM,Right,,4,4
baby_1,"10/8/20, 1:44 PM",10/8/20, 1:44 PM,Left,3,,3
baby_1,"10/8/20, 11:10 AM",10/8/20, 11:10 AM,Right,2,4,6
baby_1,"10/8/20, 7:40 AM",10/8/20, 7:40 AM,Left,5,,5
baby_1,"10/8/20, 4:18 AM",10/8/20, 4:18 AM,Right,1,4,5
baby_1,"10/8/20, 1:51 AM",10/8/20, 1:51 AM,Left,4,,4
baby_1,"10/7/20, 11:02 PM",10/7/20, 11:02 PM,Right,,6,6
baby_1,"10/7/20, 7:38 PM",10/7/20, 7:38 PM,Left,4,,4
baby_1,"10/7/20, 4:42 PM",10/7/20, 4:42 PM,Right,2,4,6
baby_1,"10/7/20, 2:43 PM",10/7/20, 2:43 PM,Left,3,2,5
baby_1,"10/7/20, 11:41 AM",10/7/20, 11:41 AM,Right,3,6,9
baby_1,"10/7/20, 8:39 AM",10/7/20, 8:39 AM,Left,6,,6
baby_1,"10/7/20, 6:09 AM",10/7/20, 6:09 AM,Right,,4,4
baby_1,"10/7/20, 3:48 AM",10/7/20, 3:48 AM,Left,6,1,7
baby_1,"10/7/20, 2:01 AM",10/7/20, 2:01 AM,Left,6,,6
baby_1,"10/6/20, 10:42 PM",10/6/20, 10:42 PM,Right,,4,4
baby_1,"10/6/20, 7:57 PM",10/6/20, 7:57 PM,Left,5,,5
baby_1,"10/6/20, 5:28 PM",10/6/20, 5:28 PM,Right,3,6,9
baby_1,"10/6/20, 2:56 PM",10/6/20, 2:56 PM,Left,4,,4
baby_1,"10/6/20, 1:03 PM",10/6/20, 1:03 PM,Right,1,6,7
baby_1,"10/6/20, 9:50 AM",10/6/20, 9:50 AM,Left,6,,6
baby_1,"10/6/20, 7:26 AM",10/6/20, 7:26 AM,Right,,7,7
baby_1,"10/6/20, 4:47 AM",10/6/20, 4:47 AM,Left,4,,4
baby_1,"10/6/20, 2:34 AM",10/6/20, 2:34 AM,Right,,5,5
baby_1,"10/6/20, 12:06 AM",10/6/20, 12:06 AM,Left,6,,6
baby_1,"10/5/20, 7:46 PM",10/5/20, 7:46 PM,Right,,6,6
baby_1,"10/5/20, 5:18 PM",10/5/20, 5:18 PM,Left,5,2,7
baby_1,"10/5/20, 3:37 PM",10/5/20, 3:37 PM,Right,5,3,8
baby_1,"10/5/20, 12:33 PM",10/5/20, 12:33 PM,Left,3,,3
baby_1,"10/5/20, 10:18 AM",10/5/20, 10:18 AM,Right,4,3,7
baby_1,"10/5/20, 7:35 AM",10/5/20, 7:35 AM,Left,4,,4
baby_1,"10/5/20, 6:01 AM",10/5/20, 6:01 AM,Right,,3,3
baby_1,"10/5/20, 4:41 AM",10/5/20, 4:41 AM,Right,,3,3
baby_1,"10/5/20, 1:44 AM",10/5/20, 1:44 AM,Left,7,,7
baby_1,"10/4/20, 10:48 PM",10/4/20, 10:48 PM,Right,,5,5
baby_1,"10/4/20, 8:02 PM",10/4/20, 8:02 PM,Left,6,,6
baby_1,"10/4/20, 6:01 PM",10/4/20, 6:01 PM,Right,,3,3
baby_1,"10/4/20, 4:35 PM",10/4/20, 4:35 PM,Left,5,,5
baby_1,"10/4/20, 2:02 PM",10/4/20, 2:02 PM,Right,1,4,5
baby_1,"10/4/20, 12:01 PM",10/4/20, 12:01 PM,Left,5,,5
baby_1,"10/4/20, 9:38 AM",10/4/20, 9:38 AM,Right,2,3,5
baby_1,"10/4/20, 6:46 AM",10/4/20, 6:46 AM,Left,4,1,5
baby_1,"10/4/20, 4:15 AM",10/4/20, 4:15 AM,Right,,4,4
baby_1,"10/4/20, 12:18 AM",10/4/20, 12:18 AM,Left,4,1,5
baby_1,"10/3/20, 10:09 PM",10/3/20, 10:09 PM,Right,,4,4
baby_1,"10/3/20, 7:18 PM",10/3/20, 7:18 PM,Left,4,1,5
baby_1,"10/3/20, 4:05 PM",10/3/20, 4:05 PM,Right,1,5,6
baby_1,"10/3/20, 1:58 PM",10/3/20, 1:58 PM,Left,5,,5
baby_1,"10/3/20, 11:08 AM",10/3/20, 11:08 AM,Right,,4,4
baby_1,"10/3/20, 8:09 AM",10/3/20, 8:09 AM,Left,5,,5
baby_1,"10/3/20, 5:00 AM",10/3/20, 5:00 AM,Right,2,3,5
baby_1,"10/3/20, 2:01 AM",10/3/20, 2:01 AM,Left,6,,6
baby_1,"10/3/20, 12:08 AM",10/3/20, 12:08 AM,Right,,4,4
baby_1,"10/2/20, 9:24 PM",10/2/20, 9:24 PM,Left,7,,7
baby_1,"10/2/20, 4:53 PM",10/2/20, 4:53 PM,Right,,2,2
baby_1,"10/2/20, 2:52 PM",10/2/20, 2:52 PM,Left,4,,4
baby_1,"10/2/20, 12:12 PM",10/2/20, 12:12 PM,Right,,4,4
baby_1,"10/2/20, 8:40 AM",10/2/20, 8:40 AM,Left,3,,3
baby_1,"10/2/20, 6:04 AM",10/2/20, 6:04 AM,Right,,3,3
baby_1,"10/2/20, 3:46 AM",10/2/20, 3:46 AM,Left,4,,4
baby_1,"10/1/20, 11:35 PM",10/1/20, 11:35 PM,Right,2,1,3
baby_1,"10/1/20, 9:25 PM",10/1/20, 9:25 PM,Left,4,1,5
baby_1,"10/1/20, 6:46 PM",10/1/20, 6:46 PM,Right,2,3,5
baby_1,"10/1/20, 4:26 PM",10/1/20, 4:26 PM,Left,2,,2
baby_1,"10/1/20, 2:22 PM",10/1/20, 2:22 PM,Right,2,3,5
baby_1,"10/1/20, 11:25 AM",10/1/20, 11:25 AM,Left,4,,4
baby_1,"10/1/20, 9:09 AM",10/1/20, 9:09 AM,Right,4,3,7
baby_1,"10/1/20, 6:19 AM",10/1/20, 6:19 AM,Left,5,,5
baby_1,"10/1/20, 5:38 AM",10/1/20, 5:38 AM,Left,1,,1
baby_1,"10/1/20, 3:34 AM",10/1/20, 3:34 AM,Right,,6,6
baby_1,"9/30/20, 11:24 PM",9/30/20, 11:24 PM,Left,5,,5
baby_1,"9/30/20, 8:45 PM",9/30/20, 8:45 PM,Right,,4,4
baby_1,"9/30/20, 5:59 PM",9/30/20, 5:59 PM,Left,3,1,4
baby_1,"9/30/20, 3:57 PM",9/30/20, 3:57 PM,Right,1,2,3
baby_1,"9/30/20, 1:47 PM",9/30/20, 1:47 PM,Left,3,1,4
baby_1,"9/30/20, 9:45 AM",9/30/20, 9:45 AM,Left,7,1,8
baby_1,"9/30/20, 6:32 AM",9/30/20, 6:32 AM,Right,1,4,5
baby_1,"9/30/20, 4:33 AM",9/30/20, 4:33 AM,Left,5,,5
baby_1,"9/30/20, 1:56 AM",9/30/20, 1:56 AM,Right,,7,7
baby_1,"9/29/20, 11:14 PM",9/29/20, 11:14 PM,Left,8,,8
baby_1,"9/29/20, 7:26 PM",9/29/20, 7:26 PM,Right,2,2,4
baby_1,"9/29/20, 6:02 PM",9/29/20, 6:02 PM,Left,4,,4
baby_1,"9/29/20, 3:48 PM",9/29/20, 3:48 PM,Right,1,3,4
baby_1,"9/29/20, 12:48 PM",9/29/20, 12:48 PM,Left,4,1,5
baby_1,"9/29/20, 10:57 AM",9/29/20, 10:57 AM,Right,2,1,3
baby_1,"9/29/20, 8:51 AM",9/29/20, 8:51 AM,Left,4,1,5
baby_1,"9/29/20, 6:29 AM",9/29/20, 6:29 AM,Right,2,3,5
baby_1,"9/29/20, 4:19 AM",9/29/20, 4:19 AM,Left,4,,4
baby_1,"9/29/20, 2:19 AM",9/29/20, 2:19 AM,Right,,6,6
baby_1,"9/29/20, 12:16 AM",9/29/20, 12:16 AM,Left,9,,9
baby_1,"9/28/20, 9:06 PM",9/28/20, 9:06 PM,Right,,6,6
baby_1,"9/28/20, 6:39 PM",9/28/20, 6:39 PM,Left,5,1,6
baby_1,"9/28/20, 4:07 PM",9/28/20, 4:07 PM,Right,3,4,7
baby_1,"9/28/20, 12:56 PM",9/28/20, 12:56 PM,Left,5,,5
baby_1,"9/28/20, 10:36 AM",9/28/20, 10:36 AM,Right,2,3,5
baby_1,"9/28/20, 8:32 AM",9/28/20, 8:32 AM,Left,4,,4
baby_1,"9/28/20, 6:18 AM",9/28/20, 6:18 AM,Right,4,4,8
baby_1,"9/28/20, 4:07 AM",9/28/20, 4:07 AM,Left,8,,8
baby_1,"9/27/20, 11:48 PM",9/27/20, 11:48 PM,Right,3,3,6
baby_1,"9/27/20, 9:23 PM",9/27/20, 9:23 PM,Left,7,,7
baby_1,"9/27/20, 7:01 PM",9/27/20, 7:01 PM,Right,3,3,6
baby_1,"9/27/20, 4:51 PM",9/27/20, 4:51 PM,Left,2,1,3
baby_1,"9/27/20, 2:53 PM",9/27/20, 2:53 PM,Right,2,2,4
baby_1,"9/27/20, 12:49 PM",9/27/20, 12:49 PM,Left,4,1,5
baby_1,"9/27/20, 10:20 AM",9/27/20, 10:20 AM,Right,1,3,4
baby_1,"9/27/20, 9:06 AM",9/27/20, 9:06 AM,Left,3,,3
baby_1,"9/27/20, 6:30 AM",9/27/20, 6:30 AM,Left,6,1,7
baby_1,"9/27/20, 4:05 AM",9/27/20, 4:05 AM,Right,,5,5
baby_1,"9/27/20, 1:39 AM",9/27/20, 1:39 AM,Left,5,,5
baby_1,"9/26/20, 9:33 PM",9/26/20, 9:33 PM,Left,5,1,6
baby_1,"9/26/20, 6:11 PM",9/26/20, 6:11 PM,Right,2,4,6
baby_1,"9/26/20, 3:56 PM",9/26/20, 3:56 PM,Left,4,,4
baby_1,"9/26/20, 1:37 PM",9/26/20, 1:37 PM,Right,1,5,6
baby_1,"9/26/20, 11:04 AM",9/26/20, 11:04 AM,Left,5,,5
baby_1,"9/26/20, 8:45 AM",9/26/20, 8:45 AM,Right,,2,2
baby_1,"9/26/20, 6:49 AM",9/26/20, 6:49 AM,Left,3,,3
baby_1,"9/26/20, 5:27 AM",9/26/20, 5:27 AM,Left,2,,2
baby_1,"9/26/20, 2:40 AM",9/26/20, 2:40 AM,Right,,5,5
baby_1,"9/25/20, 11:16 PM",9/25/20, 11:16 PM,Left,7,,7
baby_1,"9/25/20, 7:26 PM",9/25/20, 7:26 PM,Right,1,1,2
baby_1,"9/25/20, 5:27 PM",9/25/20, 5:27 PM,Left,2,1,3
baby_1,"9/25/20, 3:05 PM",9/25/20, 3:05 PM,Right,2,4,6
baby_1,"9/25/20, 12:33 PM",9/25/20, 12:33 PM,Left,5,1,6
baby_1,"9/25/20, 7:51 AM",9/25/20, 7:51 AM,Right,2,2,4
baby_1,"9/25/20, 5:28 AM",9/25/20, 5:28 AM,Left,5,,5
baby_1,"9/25/20, 4:09 AM",9/25/20, 4:09 AM,Right,,7,7
baby_1,"9/25/20, 12:28 AM",9/25/20, 12:28 AM,Left,7,,7
baby_1,"9/24/20, 10:19 PM",9/24/20, 10:19 PM,Right,,7,7
baby_1,"9/24/20, 7:29 PM",9/24/20, 7:29 PM,Left,4,2,6
baby_1,"9/24/20, 5:05 PM",9/24/20, 5:05 PM,Right,1,4,5
baby_1,"9/24/20, 2:46 PM",9/24/20, 2:46 PM,Left,4,1,5
baby_1,"9/24/20, 12:31 PM",9/24/20, 12:31 PM,Right,2,3,5
baby_1,"9/24/20, 10:20 AM",9/24/20, 10:20 AM,Left,6,,6
baby_1,"9/24/20, 7:56 AM",9/24/20, 7:56 AM,Right,1,4,5
baby_1,"9/24/20, 5:37 AM",9/24/20, 5:37 AM,Left,5,,5
baby_1,"9/24/20, 3:34 AM",9/24/20, 3:34 AM,Right,,6,6
baby_1,"9/24/20, 1:10 AM",9/24/20, 1:10 AM,Left,8,,8
baby_1,"9/23/20, 9:46 PM",9/23/20, 9:46 PM,Right,,8,8
baby_1,"9/23/20, 6:59 PM",9/23/20, 6:59 PM,Left,4,,4
baby_1,"9/23/20, 6:05 PM",9/23/20, 6:05 PM,Left,3,,3
baby_1,"9/23/20, 3:32 PM",9/23/20, 3:32 PM,Right,,3,3
baby_1,"9/23/20, 2:08 PM",9/23/20, 2:08 PM,Left,3,,3
baby_1,"9/23/20, 12:20 PM",9/23/20, 12:20 PM,Right,2,5,7
baby_1,"9/23/20, 9:21 AM",9/23/20, 9:21 AM,Left,5,,5
baby_1,"9/23/20, 7:01 AM",9/23/20, 7:01 AM,Right,5,5,10
baby_1,"9/23/20, 4:47 AM",9/23/20, 4:47 AM,Left,4,,4
baby_1,"9/23/20, 2:41 AM",9/23/20, 2:41 AM,Right,,7,7
baby_1,"9/22/20, 11:17 PM",9/22/20, 11:17 PM,Left,9,,9
baby_1,"9/22/20, 6:15 PM",9/22/20, 6:15 PM,Right,3,5,8
baby_1,"9/22/20, 3:11 PM",9/22/20, 3:11 PM,Left,3,1,4
baby_1,"9/22/20, 12:48 PM",9/22/20, 12:48 PM,Right,2,2,4
baby_1,"9/22/20, 10:19 AM",9/22/20, 10:19 AM,Left,5,1,6
baby_1,"9/22/20, 7:14 AM",9/22/20, 7:14 AM,Right,,7,7
baby_1,"9/22/20, 4:12 AM",9/22/20, 4:12 AM,Left,4,1,5
baby_1,"9/22/20, 1:28 AM",9/22/20, 1:28 AM,Right,2,4,6
baby_1,"9/21/20, 11:22 PM",9/21/20, 11:22 PM,Left,10,,10
baby_1,"9/21/20, 8:43 PM",9/21/20, 8:43 PM,Right,4,5,9
baby_1,"9/21/20, 5:42 PM",9/21/20, 5:42 PM,Left,2,5,7
baby_1,"9/21/20, 3:38 PM",9/21/20, 3:38 PM,Right,1,2,3
baby_1,"9/21/20, 12:39 PM",9/21/20, 12:39 PM,Left,6,1,7
baby_1,"9/21/20, 9:56 AM",9/21/20, 9:56 AM,Right,2,5,7
baby_1,"9/21/20, 7:24 AM",9/21/20, 7:24 AM,Left,5,1,6
baby_1,"9/21/20, 4:26 AM",9/21/20, 4:26 AM,Right,,5,5
baby_1,"9/21/20, 2:19 AM",9/21/20, 2:19 AM,Left,6,,6
baby_1,"9/20/20, 11:41 PM",9/20/20, 11:41 PM,Right,2,4,6
baby_1,"9/20/20, 9:34 PM",9/20/20, 9:34 PM,Left,8,,8
baby_1,"9/20/20, 6:26 PM",9/20/20, 6:26 PM,Right,,6,6
baby_1,"9/20/20, 4:48 PM",9/20/20, 4:48 PM,Left,4,,4
baby_1,"9/20/20, 1:57 PM",9/20/20, 1:57 PM,Right,1,5,6
baby_1,"9/20/20, 10:53 AM",9/20/20, 10:53 AM,Left,5,1,6
baby_1,"9/20/20, 7:10 AM",9/20/20, 7:10 AM,Right,3,5,8
baby_1,"9/20/20, 4:49 AM",9/20/20, 4:49 AM,Left,5,,5
baby_1,"9/20/20, 1:23 AM",9/20/20, 1:23 AM,Right,2,4,6
baby_1,"9/19/20, 10:51 PM",9/19/20, 10:51 PM,Left,5,,5
baby_1,"9/19/20, 8:41 PM",9/19/20, 8:41 PM,Right,1,6,7
baby_1,"9/19/20, 5:24 PM",9/19/20, 5:24 PM,Left,5,3,8
baby_1,"9/19/20, 2:50 PM",9/19/20, 2:50 PM,Right,2,4,6
baby_1,"9/19/20, 12:56 PM",9/19/20, 12:56 PM,Left,4,4,8
baby_1,"9/19/20, 10:10 AM",9/19/20, 10:10 AM,Right,,5,5
baby_1,"9/19/20, 8:33 AM",9/19/20, 8:33 AM,Right,1,2,3
baby_1,"9/19/20, 6:09 AM",9/19/20, 6:09 AM,Left,7,,7
baby_1,"9/19/20, 3:23 AM",9/19/20, 3:23 AM,Right,,5,5
baby_1,"9/19/20, 12:53 AM",9/19/20, 12:53 AM,Left,6,,6
baby_1,"9/18/20, 10:49 PM",9/18/20, 10:49 PM,Right,,6,6
baby_1,"9/18/20, 9:26 PM",9/18/20, 9:26 PM,Left,3,,3
baby_1,"9/18/20, 7:50 PM",9/18/20, 7:50 PM,Right,,9,9
baby_1,"9/18/20, 4:57 PM",9/18/20, 4:57 PM,Left,2,,2
baby_1,"9/18/20, 3:42 PM",9/18/20, 3:42 PM,Right,,3,3
baby_1,"9/18/20, 12:38 PM",9/18/20, 12:38 PM,Left,3,,3
baby_1,"9/18/20, 10:05 AM",9/18/20, 10:05 AM,Right,,3,3
baby_1,"9/18/20, 7:03 AM",9/18/20, 7:03 AM,Left,2,,2
baby_1,"9/18/20, 5:56 AM",9/18/20, 5:56 AM,Right,,4,4
baby_1,"9/18/20, 4:50 AM",9/18/20, 4:50 AM,Right,,2,2
baby_1,"9/18/20, 2:42 AM",9/18/20, 2:42 AM,Left,4,,4
baby_1,"9/18/20, 12:47 AM",9/18/20, 12:47 AM,Right,,5,5
baby_1,"9/17/20, 8:41 PM",9/17/20, 8:41 PM,Left,7,,7
baby_1,"9/17/20, 5:34 PM",9/17/20, 5:34 PM,Right,,4,4
baby_1,"9/17/20, 3:03 PM",9/17/20, 3:03 PM,Left,5,,5
baby_1,"9/17/20, 11:38 AM",9/17/20, 11:38 AM,Right,2,2,4
baby_1,"9/17/20, 9:13 AM",9/17/20, 9:13 AM,Left,4,,4
baby_1,"9/17/20, 6:40 AM",9/17/20, 6:40 AM,Right,,6,6
baby_1,"9/17/20, 4:54 AM",9/17/20, 4:54 AM,Left,3,,3
baby_1,"9/17/20, 4:02 AM",9/17/20, 4:02 AM,Right,,2,2
baby_1,"9/17/20, 1:49 AM",9/17/20, 1:49 AM,Left,6,,6
baby_1,"9/16/20, 10:33 PM",9/16/20, 10:33 PM,Left,7,,7
baby_1,"9/16/20, 8:28 PM",9/16/20, 8:28 PM,Right,,4,4
baby_1,"9/16/20, 5:06 PM",9/16/20, 5:06 PM,Left,4,,4
baby_1,"9/16/20, 2:34 PM",9/16/20, 2:34 PM,Right,,5,5
baby_1,"9/16/20, 12:11 PM",9/16/20, 12:11 PM,Left,3,,3
baby_1,"9/16/20, 10:57 AM",9/16/20, 10:57 AM,Right,,3,3
baby_1,"9/16/20, 8:46 AM",9/16/20, 8:46 AM,Left,4,,4
baby_1,"9/16/20, 6:33 AM",9/16/20, 6:33 AM,Right,,4,4
baby_1,"9/16/20, 3:57 AM",9/16/20, 3:57 AM,Left,6,,6
baby_1,"9/16/20, 1:47 AM",9/16/20, 1:47 AM,Right,,5,5
baby_1,"9/15/20, 11:27 PM",9/15/20, 11:27 PM,Left,8,,8
baby_1,"9/15/20, 8:52 PM",9/15/20, 8:52 PM,Right,,6,6
baby_1,"9/15/20, 6:27 PM",9/15/20, 6:27 PM,Left,4,,4
baby_1,"9/15/20, 5:05 PM",9/15/20, 5:05 PM,Right,,4,4
baby_1,"9/15/20, 2:25 PM",9/15/20, 2:25 PM,Left,4,,4
baby_1,"9/15/20, 11:34 AM",9/15/20, 11:34 AM,Right,,6,6
baby_1,"9/15/20, 9:15 AM",9/15/20, 9:15 AM,Left,4,,4
baby_1,"9/15/20, 6:28 AM",9/15/20, 6:28 AM,Right,,5,5
baby_1,"9/15/20, 4:24 AM",9/15/20, 4:24 AM,Left,5,,5
baby_1,"9/15/20, 1:22 AM",9/15/20, 1:22 AM,Right,,7,7
baby_1,"9/14/20, 9:56 PM",9/14/20, 9:56 PM,Left,6,,6
baby_1,"9/14/20, 6:45 PM",9/14/20, 6:45 PM,Right,,3,3
baby_1,"9/14/20, 4:40 PM",9/14/20, 4:40 PM,Left,6,,6
baby_1,"9/14/20, 3:18 PM",9/14/20, 3:18 PM,Right,,6,6
baby_1,"9/14/20, 12:58 PM",9/14/20, 12:58 PM,Left,5,,5
baby_1,"9/14/20, 10:29 AM",9/14/20, 10:29 AM,Right,,7,7
baby_1,"9/14/20, 7:57 AM",9/14/20, 7:57 AM,Left,4,,4
baby_1,"9/14/20, 6:10 AM",9/14/20, 6:10 AM,Right,1,4,5
baby_1,"9/14/20, 2:54 AM",9/14/20, 2:54 AM,Left,9,,9
baby_1,"9/14/20, 12:31 AM",9/14/20, 12:31 AM,Right,,4,4
baby_1,"9/13/20, 11:06 PM",9/13/20, 11:06 PM,Left,6,,6
baby_1,"9/13/20, 7:52 PM",9/13/20, 7:52 PM,Right,,13,13
baby_1,"9/13/20, 6:02 PM",9/13/20, 6:02 PM,Left,4,,4
baby_1,"9/13/20, 4:03 PM",9/13/20, 4:03 PM,Right,1,4,5
