baby_id,combined_time,date,time,total_sleep_min
baby_1,"3/6/21, 7:48 AM",3/6/21, 7:48 AM,42
baby_1,"3/5/21, 7:49 PM",3/5/21, 7:49 PM,552
baby_1,"3/5/21, 1:56 PM",3/5/21, 1:56 PM,104
baby_1,"3/5/21, 7:09 AM",3/5/21, 7:09 AM,80
baby_1,"3/4/21, 7:19 PM",3/4/21, 7:19 PM,558
baby_1,"3/4/21, 12:57 PM",3/4/21, 12:57 PM,59
baby_1,"3/4/21, 8:17 AM",3/4/21, 8:17 AM,104
baby_1,"3/3/21, 6:17 PM",3/3/21, 6:17 PM,628
baby_1,"3/3/21, 1:30 PM",3/3/21, 1:30 PM,81
baby_1,"3/3/21, 8:25 AM",3/3/21, 8:25 AM,126
baby_1,"3/2/21, 5:28 PM",3/2/21, 5:28 PM,713
baby_1,"3/2/21, 12:54 PM",3/2/21, 12:54 PM,71
baby_1,"3/2/21, 8:03 AM",3/2/21, 8:03 AM,110
baby_1,"3/1/21, 7:09 PM",3/1/21, 7:09 PM,588
baby_1,"3/1/21, 1:55 PM",3/1/21, 1:55 PM,74
baby_1,"3/1/21, 8:14 AM",3/1/21, 8:14 AM,105
baby_1,"2/28/21, 6:46 PM",2/28/21, 6:46 PM,624
baby_1,"2/28/21, 12:04 PM",2/28/21, 12:04 PM,78
baby_1,"2/28/21, 7:06 AM",2/28/21, 7:06 AM,53
baby_1,"2/27/21, 6:13 PM",2/27/21, 6:13 PM,616
baby_1,"2/27/21, 11:33 AM",2/27/21, 11:33 AM,104
baby_1,"2/27/21, 8:24 AM",2/27/21, 8:24 AM,20
baby_1,"2/26/21, 7:12 PM",2/26/21, 7:12 PM,604
baby_1,"2/26/21, 3:23 PM",2/26/21, 3:23 PM,56
baby_1,"2/26/21, 10:42 AM",2/26/21, 10:42 AM,83
baby_1,"2/26/21, 7:22 AM",2/26/21, 7:22 AM,52
baby_1,"2/25/21, 7:36 PM",2/25/21, 7:36 PM,548
baby_1,"2/25/21, 3:28 PM",2/25/21, 3:28 PM,56
baby_1,"2/25/21, 11:46 AM",2/25/21, 11:46 AM,57
baby_1,"2/25/21, 8:14 AM",2/25/21, 8:14 AM,70
baby_1,"2/24/21, 7:12 PM",2/24/21, 7:12 PM,629
baby_1,"2/24/21, 3:27 PM",2/24/21, 3:27 PM,41
baby_1,"2/24/21, 12:04 PM",2/24/21, 12:04 PM,56
baby_1,"2/24/21, 7:50 AM",2/24/21, 7:50 AM,92
baby_1,"2/23/21, 7:04 PM",2/23/21, 7:04 PM,587
baby_1,"2/23/21, 2:58 PM",2/23/21, 2:58 PM,37
baby_1,"2/23/21, 11:59 AM",2/23/21, 11:59 AM,41
baby_1,"2/23/21, 8:00 AM",2/23/21, 8:00 AM,101
baby_1,"2/22/21, 6:55 PM",2/22/21, 6:55 PM,619
baby_1,"2/22/21, 3:31 PM",2/22/21, 3:31 PM,30
baby_1,"2/22/21, 11:59 AM",2/22/21, 11:59 AM,75
baby_1,"2/22/21, 8:00 AM",2/22/21, 8:00 AM,92
baby_1,"2/21/21, 7:33 PM",2/21/21, 7:33 PM,596
baby_1,"2/21/21, 3:24 PM",2/21/21, 3:24 PM,34
baby_1,"2/21/21, 12:00 PM",2/21/21, 12:00 PM,57
baby_1,"2/21/21, 8:11 AM",2/21/21, 8:11 AM,80
baby_1,"2/20/21, 6:19 PM",2/20/21, 6:19 PM,660
baby_1,"2/20/21, 1:59 PM",2/20/21, 1:59 PM,32
baby_1,"2/20/21, 9:42 AM",2/20/21, 9:42 AM,34
baby_1,"2/19/21, 7:31 PM",2/19/21, 7:31 PM,612
baby_1,"2/19/21, 3:46 PM",2/19/21, 3:46 PM,39
baby_1,"2/19/21, 11:19 AM",2/19/21, 11:19 AM,72
baby_1,"2/19/21, 7:40 AM",2/19/21, 7:40 AM,83
baby_1,"2/18/21, 7:20 PM",2/18/21, 7:20 PM,582
baby_1,"2/18/21, 3:30 PM",2/18/21, 3:30 PM,37
baby_1,"2/18/21, 12:09 PM",2/18/21, 12:09 PM,65
baby_1,"2/18/21, 8:14 AM",2/18/21, 8:14 AM,85
baby_1,"2/17/21, 6:59 PM",2/17/21, 6:59 PM,635
baby_1,"2/17/21, 3:12 PM",2/17/21, 3:12 PM,33
baby_1,"2/17/21, 11:22 AM",2/17/21, 11:22 AM,100
baby_1,"2/17/21, 7:54 AM",2/17/21, 7:54 AM,57
baby_1,"2/16/21, 7:35 PM",2/16/21, 7:35 PM,597
baby_1,"2/16/21, 3:25 PM",2/16/21, 3:25 PM,43
baby_1,"2/16/21, 11:50 AM",2/16/21, 11:50 AM,76
baby_1,"2/16/21, 7:57 AM",2/16/21, 7:57 AM,90
baby_1,"2/15/21, 6:48 PM",2/15/21, 6:48 PM,611
baby_1,"2/15/21, 2:52 PM",2/15/21, 2:52 PM,42
baby_1,"2/15/21, 11:40 AM",2/15/21, 11:40 AM,36
baby_1,"2/15/21, 7:56 AM",2/15/21, 7:56 AM,66
baby_1,"2/14/21, 6:54 PM",2/14/21, 6:54 PM,619
baby_1,"2/14/21, 2:55 PM",2/14/21, 2:55 PM,73
baby_1,"2/14/21, 11:56 AM",2/14/21, 11:56 AM,29
baby_1,"2/14/21, 7:46 AM",2/14/21, 7:46 AM,32
baby_1,"2/13/21, 7:04 PM",2/13/21, 7:04 PM,606
baby_1,"2/13/21, 2:16 PM",2/13/21, 2:16 PM,88
baby_1,"2/13/21, 10:54 AM",2/13/21, 10:54 AM,36
baby_1,"2/13/21, 7:54 AM",2/13/21, 7:54 AM,21
baby_1,"2/12/21, 5:53 PM",2/12/21, 5:53 PM,682
baby_1,"2/12/21, 12:13 PM",2/12/21, 12:13 PM,78
baby_1,"2/12/21, 7:44 AM",2/12/21, 7:44 AM,75
baby_1,"2/11/21, 7:32 PM",2/11/21, 7:32 PM,583
baby_1,"2/11/21, 3:29 PM",2/11/21, 3:29 PM,16
baby_1,"2/11/21, 11:45 AM",2/11/21, 11:45 AM,80
baby_1,"2/11/21, 8:18 AM",2/11/21, 8:18 AM,73
baby_1,"2/10/21, 7:08 PM",2/10/21, 7:08 PM,622
baby_1,"2/10/21, 3:55 PM",2/10/21, 3:55 PM,29
baby_1,"2/10/21, 12:20 PM",2/10/21, 12:20 PM,47
baby_1,"2/10/21, 8:24 AM",2/10/21, 8:24 AM,92
baby_1,"2/9/21, 7:26 PM",2/9/21, 7:26 PM,659
baby_1,"2/9/21, 3:20 PM",2/9/21, 3:20 PM,39
baby_1,"2/9/21, 11:54 AM",2/9/21, 11:54 AM,64
baby_1,"2/9/21, 8:19 AM",2/9/21, 8:19 AM,68
baby_1,"2/8/21, 6:30 PM",2/8/21, 6:30 PM,681
baby_1,"2/8/21, 3:07 PM",2/8/21, 3:07 PM,45
baby_1,"2/8/21, 11:57 AM",2/8/21, 11:57 AM,53
baby_1,"2/8/21, 8:13 AM",2/8/21, 8:13 AM,80
baby_1,"2/7/21, 7:47 PM",2/7/21, 7:47 PM,588
baby_1,"2/7/21, 3:39 PM",2/7/21, 3:39 PM,33
baby_1,"2/7/21, 12:20 PM",2/7/21, 12:20 PM,44
baby_1,"2/7/21, 8:22 AM",2/7/21, 8:22 AM,101
baby_1,"2/6/21, 6:10 PM",2/6/21, 6:10 PM,693
baby_1,"2/6/21, 12:09 PM",2/6/21, 12:09 PM,125
baby_1,"2/6/21, 8:05 AM",2/6/21, 8:05 AM,85
baby_1,"2/5/21, 8:15 PM",2/5/21, 8:15 PM,540
baby_1,"2/5/21, 3:34 PM",2/5/21, 3:34 PM,29
baby_1,"2/5/21, 11:34 AM",2/5/21, 11:34 AM,85
baby_1,"2/5/21, 7:28 AM",2/5/21, 7:28 AM,80
baby_1,"2/4/21, 7:20 PM",2/4/21, 7:20 PM,590
baby_1,"2/4/21, 4:00 PM",2/4/21, 4:00 PM,28
baby_1,"2/4/21, 11:15 AM",2/4/21, 11:15 AM,80
baby_1,"2/4/21, 7:56 AM",2/4/21, 7:56 AM,75
baby_1,"2/3/21, 7:20 PM",2/3/21, 7:20 PM,581
baby_1,"2/3/21, 2:55 PM",2/3/21, 2:55 PM,65
baby_1,"2/3/21, 11:43 AM",2/3/21, 11:43 AM,61
baby_1,"2/3/21, 8:07 AM",2/3/21, 8:07 AM,75
baby_1,"2/2/21, 7:30 PM",2/2/21, 7:30 PM,580
baby_1,"2/2/21, 3:20 PM",2/2/21, 3:20 PM,61
baby_1,"2/2/21, 11:37 AM",2/2/21, 11:37 AM,69
baby_1,"2/2/21, 7:59 AM",2/2/21, 7:59 AM,85
baby_1,"2/1/21, 7:12 PM",2/1/21, 7:12 PM,601
baby_1,"2/1/21, 3:36 PM",2/1/21, 3:36 PM,41
baby_1,"2/1/21, 11:48 AM",2/1/21, 11:48 AM,72
baby_1,"2/1/21, 8:15 AM",2/1/21, 8:15 AM,83
baby_1,"1/31/21, 7:09 PM",1/31/21, 7:09 PM,626
baby_1,"1/31/21, 3:12 PM",1/31/21, 3:12 PM,68
baby_1,"1/31/21, 12:13 PM",1/31/21, 12:13 PM,0
baby_1,"1/31/21, 11:05 AM",1/31/21, 11:05 AM,33
baby_1,"1/31/21, 7:47 AM",1/31/21, 7:47 AM,68
baby_1,"1/30/21, 7:40 PM",1/30/21, 7:40 PM,586
baby_1,"1/30/21, 3:29 PM",1/30/21, 3:29 PM,33
baby_1,"1/30/21, 12:49 PM",1/30/21, 12:49 PM,50
baby_1,"1/30/21, 8:22 AM",1/30/21, 8:22 AM,68
baby_1,"1/29/21, 7:34 PM",1/29/21, 7:34 PM,601
baby_1,"1/29/21, 3:41 PM",1/29/21, 3:41 PM,28
baby_1,"1/29/21, 11:55 AM",1/29/21, 11:55 AM,68
baby_1,"1/29/21, 8:08 AM",1/29/21, 8:08 AM,74
baby_1,"1/28/21, 7:42 PM",1/28/21, 7:42 PM,605
baby_1,"1/28/21, 4:06 PM",1/28/21, 4:06 PM,29
baby_1,"1/28/21, 11:49 AM",1/28/21, 11:49 AM,61
baby_1,"1/28/21, 7:54 AM",1/28/21, 7:54 AM,84
baby_1,"1/27/21, 7:55 PM",1/27/21, 7:55 PM,568
baby_1,"1/27/21, 4:16 PM",1/27/21, 4:16 PM,34
baby_1,"1/27/21, 12:44 PM",1/27/21, 12:44 PM,59
baby_1,"1/27/21, 8:48 AM",1/27/21, 8:48 AM,77
baby_1,"1/27/21, 8:08 AM",1/27/21, 8:08 AM,37
baby_1,"1/26/21, 7:35 PM",1/26/21, 7:35 PM,581
baby_1,"1/26/21, 3:13 PM",1/26/21, 3:13 PM,49
baby_1,"1/26/21, 11:26 AM",1/26/21, 11:26 AM,81
baby_1,"1/26/21, 7:52 AM",1/26/21, 7:52 AM,69
baby_1,"1/25/21, 7:15 PM",1/25/21, 7:15 PM,622
baby_1,"1/25/21, 2:49 PM",1/25/21, 2:49 PM,83
baby_1,"1/25/21, 11:57 AM",1/25/21, 11:57 AM,33
baby_1,"1/25/21, 7:50 AM",1/25/21, 7:50 AM,87
baby_1,"1/24/21, 6:49 PM",1/24/21, 6:49 PM,624
baby_1,"1/24/21, 2:48 PM",1/24/21, 2:48 PM,50
baby_1,"1/24/21, 2:47 PM",1/24/21, 2:47 PM,0
baby_1,"1/24/21, 11:01 AM",1/24/21, 11:01 AM,48
baby_1,"1/24/21, 7:14 AM",1/24/21, 7:14 AM,72
baby_1,"1/23/21, 7:08 PM",1/23/21, 7:08 PM,574
baby_1,"1/23/21, 3:27 PM",1/23/21, 3:27 PM,37
baby_1,"1/23/21, 11:44 AM",1/23/21, 11:44 AM,35
baby_1,"1/23/21, 7:14 AM",1/23/21, 7:14 AM,74
baby_1,"1/22/21, 7:07 PM",1/22/21, 7:07 PM,576
baby_1,"1/22/21, 3:05 PM",1/22/21, 3:05 PM,35
baby_1,"1/22/21, 11:00 AM",1/22/21, 11:00 AM,88
baby_1,"1/22/21, 7:45 AM",1/22/21, 7:45 AM,41
baby_1,"1/21/21, 6:23 PM",1/21/21, 6:23 PM,654
baby_1,"1/21/21, 3:05 PM",1/21/21, 3:05 PM,36
baby_1,"1/21/21, 11:08 AM",1/21/21, 11:08 AM,64
baby_1,"1/21/21, 7:52 AM",1/21/21, 7:52 AM,63
baby_1,"1/20/21, 7:17 PM",1/20/21, 7:17 PM,616
baby_1,"1/20/21, 3:12 PM",1/20/21, 3:12 PM,35
baby_1,"1/20/21, 11:34 AM",1/20/21, 11:34 AM,65
baby_1,"1/20/21, 7:52 AM",1/20/21, 7:52 AM,67
baby_1,"1/19/21, 6:34 PM",1/19/21, 6:34 PM,643
baby_1,"1/19/21, 2:43 PM",1/19/21, 2:43 PM,27
baby_1,"1/19/21, 9:57 AM",1/19/21, 9:57 AM,70
baby_1,"1/19/21, 7:40 AM",1/19/21, 7:40 AM,29
baby_1,"1/18/21, 6:59 PM",1/18/21, 6:59 PM,603
baby_1,"1/18/21, 2:49 PM",1/18/21, 2:49 PM,38
baby_1,"1/18/21, 11:33 AM",1/18/21, 11:33 AM,75
baby_1,"1/18/21, 8:24 AM",1/18/21, 8:24 AM,44
baby_1,"1/17/21, 7:35 PM",1/17/21, 7:35 PM,593
baby_1,"1/17/21, 2:35 PM",1/17/21, 2:35 PM,46
baby_1,"1/17/21, 10:44 AM",1/17/21, 10:44 AM,36
baby_1,"1/17/21, 7:26 AM",1/17/21, 7:26 AM,27
baby_1,"1/16/21, 7:23 PM",1/16/21, 7:23 PM,569
baby_1,"1/16/21, 2:41 PM",1/16/21, 2:41 PM,24
baby_1,"1/16/21, 10:30 AM",1/16/21, 10:30 AM,47
baby_1,"1/16/21, 7:09 AM",1/16/21, 7:09 AM,38
baby_1,"1/15/21, 6:39 PM",1/15/21, 6:39 PM,581
baby_1,"1/15/21, 12:01 PM",1/15/21, 12:01 PM,121
baby_1,"1/15/21, 7:33 AM",1/15/21, 7:33 AM,120
baby_1,"1/14/21, 6:16 PM",1/14/21, 6:16 PM,623
baby_1,"1/14/21, 11:46 AM",1/14/21, 11:46 AM,119
baby_1,"1/14/21, 7:46 AM",1/14/21, 7:46 AM,85
baby_1,"1/13/21, 6:23 PM",1/13/21, 6:23 PM,653
baby_1,"1/13/21, 12:10 PM",1/13/21, 12:10 PM,112
baby_1,"1/13/21, 7:38 AM",1/13/21, 7:38 AM,96
baby_1,"1/12/21, 5:54 PM",1/12/21, 5:54 PM,675
baby_1,"1/12/21, 12:32 PM",1/12/21, 12:32 PM,62
baby_1,"1/12/21, 8:32 AM",1/12/21, 8:32 AM,92
baby_1,"1/11/21, 7:15 PM",1/11/21, 7:15 PM,669
baby_1,"1/11/21, 3:10 PM",1/11/21, 3:10 PM,54
baby_1,"1/11/21, 11:39 AM",1/11/21, 11:39 AM,64
baby_1,"1/11/21, 7:44 AM",1/11/21, 7:44 AM,69
baby_1,"1/10/21, 7:12 PM",1/10/21, 7:12 PM,617
baby_1,"1/10/21, 3:05 PM",1/10/21, 3:05 PM,64
baby_1,"1/10/21, 11:41 AM",1/10/21, 11:41 AM,35
baby_1,"1/10/21, 7:09 AM",1/10/21, 7:09 AM,85
baby_1,"1/9/21, 8:34 PM",1/9/21, 8:34 PM,489
baby_1,"1/9/21, 5:30 PM",1/9/21, 5:30 PM,30
baby_1,"1/9/21, 2:40 PM",1/9/21, 2:40 PM,26
baby_1,"1/9/21, 10:17 AM",1/9/21, 10:17 AM,94
baby_1,"1/9/21, 8:16 AM",1/9/21, 8:16 AM,28
baby_1,"1/8/21, 7:49 PM",1/8/21, 7:49 PM,579
baby_1,"1/8/21, 3:37 PM",1/8/21, 3:37 PM,45
baby_1,"1/8/21, 12:24 PM",1/8/21, 12:24 PM,37
baby_1,"1/8/21, 7:40 AM",1/8/21, 7:40 AM,121
baby_1,"1/7/21, 9:00 PM",1/7/21, 9:00 PM,498
baby_1,"1/7/21, 3:58 PM",1/7/21, 3:58 PM,62
baby_1,"1/7/21, 12:58 PM",1/7/21, 12:58 PM,36
baby_1,"1/7/21, 8:03 AM",1/7/21, 8:03 AM,168
baby_1,"1/6/21, 8:10 PM",1/6/21, 8:10 PM,554
baby_1,"1/6/21, 4:02 PM",1/6/21, 4:02 PM,32
baby_1,"1/6/21, 12:45 PM",1/6/21, 12:45 PM,56
baby_1,"1/6/21, 8:12 AM",1/6/21, 8:12 AM,134
baby_1,"1/5/21, 8:29 PM",1/5/21, 8:29 PM,537
baby_1,"1/5/21, 4:25 PM",1/5/21, 4:25 PM,41
baby_1,"1/5/21, 12:21 PM",1/5/21, 12:21 PM,85
baby_1,"1/5/21, 8:55 AM",1/5/21, 8:55 AM,83
baby_1,"1/4/21, 8:06 PM",1/4/21, 8:06 PM,580
baby_1,"1/4/21, 4:05 PM",1/4/21, 4:05 PM,37
baby_1,"1/4/21, 12:42 PM",1/4/21, 12:42 PM,49
baby_1,"1/4/21, 8:23 AM",1/4/21, 8:23 AM,138
baby_1,"1/3/21, 7:11 PM",1/3/21, 7:11 PM,608
baby_1,"1/3/21, 3:10 PM",1/3/21, 3:10 PM,30
baby_1,"1/3/21, 12:26 PM",1/3/21, 12:26 PM,35
baby_1,"1/3/21, 7:51 AM",1/3/21, 7:51 AM,70
baby_1,"1/2/21, 7:29 PM",1/2/21, 7:29 PM,592
baby_1,"1/2/21, 4:21 PM",1/2/21, 4:21 PM,20
baby_1,"1/2/21, 11:26 AM",1/2/21, 11:26 AM,118
baby_1,"1/2/21, 7:20 AM",1/2/21, 7:20 AM,78
baby_1,"1/1/21, 6:52 PM",1/1/21, 6:52 PM,643
baby_1,"1/1/21, 2:51 PM",1/1/21, 2:51 PM,72
baby_1,"1/1/21, 11:32 AM",1/1/21, 11:32 AM,26
baby_1,"1/1/21, 7:20 AM",1/1/21, 7:20 AM,73
baby_1,"12/31/20, 8:02 PM",12/31/20, 8:02 PM,550
baby_1,"12/31/20, 3:31 PM",12/31/20, 3:31 PM,76
baby_1,"12/31/20, 10:57 AM",12/31/20, 10:57 AM,96
baby_1,"12/31/20, 6:52 AM",12/31/20, 6:52 AM,72
baby_1,"12/30/20, 6:27 PM",12/30/20, 6:27 PM,636
baby_1,"12/30/20, 12:06 PM",12/30/20, 12:06 PM,89
baby_1,"12/30/20, 7:41 AM",12/30/20, 7:41 AM,81
baby_1,"12/29/20, 8:37 PM",12/29/20, 8:37 PM,522
baby_1,"12/29/20, 5:07 PM",12/29/20, 5:07 PM,16
baby_1,"12/29/20, 11:31 AM",12/29/20, 11:31 AM,87
baby_1,"12/29/20, 7:43 AM",12/29/20, 7:43 AM,80
baby_1,"12/28/20, 7:00 PM",12/28/20, 7:00 PM,607
baby_1,"12/28/20, 2:19 PM",12/28/20, 2:19 PM,53
baby_1,"12/28/20, 11:10 AM",12/28/20, 11:10 AM,58
baby_1,"12/28/20, 8:03 AM",12/28/20, 8:03 AM,51
baby_1,"12/27/20, 6:34 PM",12/27/20, 6:34 PM,664
baby_1,"12/27/20, 2:30 PM",12/27/20, 2:30 PM,73
baby_1,"12/27/20, 11:23 AM",12/27/20, 11:23 AM,31
baby_1,"12/27/20, 7:15 AM",12/27/20, 7:15 AM,93
baby_1,"12/26/20, 7:17 PM",12/26/20, 7:17 PM,610
baby_1,"12/26/20, 3:26 PM",12/26/20, 3:26 PM,44
baby_1,"12/26/20, 10:18 AM",12/26/20, 10:18 AM,92
baby_1,"12/26/20, 6:55 AM",12/26/20, 6:55 AM,74
baby_1,"12/25/20, 7:44 PM",12/25/20, 7:44 PM,573
baby_1,"12/25/20, 2:39 PM",12/25/20, 2:39 PM,63
baby_1,"12/25/20, 11:58 AM",12/25/20, 11:58 AM,33
baby_1,"12/25/20, 7:36 AM",12/25/20, 7:36 AM,35
baby_1,"12/24/20, 7:53 PM",12/24/20, 7:53 PM,565
baby_1,"12/24/20, 4:36 PM",12/24/20, 4:36 PM,44
baby_1,"12/24/20, 12:32 PM",12/24/20, 12:32 PM,67
baby_1,"12/24/20, 8:15 AM",12/24/20, 8:15 AM,73
baby_1,"12/23/20, 7:04 PM",12/23/20, 7:04 PM,604
baby_1,"12/23/20, 2:40 PM",12/23/20, 2:40 PM,39
baby_1,"12/23/20, 10:16 AM",12/23/20, 10:16 AM,110
baby_1,"12/23/20, 7:10 AM",12/23/20, 7:10 AM,28
baby_1,"12/22/20, 6:51 PM",12/22/20, 6:51 PM,597
baby_1,"12/22/20, 12:35 PM",12/22/20, 12:35 PM,100
baby_1,"12/22/20, 8:03 AM",12/22/20, 8:03 AM,113
baby_1,"12/21/20, 7:10 PM",12/21/20, 7:10 PM,628
baby_1,"12/21/20, 3:04 PM",12/21/20, 3:04 PM,39
baby_1,"12/21/20, 10:58 AM",12/21/20, 10:58 AM,86
baby_1,"12/21/20, 6:54 AM",12/21/20, 6:54 AM,65
baby_1,"12/21/20, 1:43 AM",12/21/20, 1:43 AM,167
baby_1,"12/21/20, 12:33 AM",12/21/20, 12:33 AM,64
baby_1,"12/20/20, 11:08 PM",12/20/20, 11:08 PM,79
baby_1,"12/20/20, 9:46 PM",12/20/20, 9:46 PM,72
baby_1,"12/20/20, 7:05 PM",12/20/20, 7:05 PM,150
baby_1,"12/20/20, 3:09 PM",12/20/20, 3:09 PM,35
baby_1,"12/20/20, 11:38 AM",12/20/20, 11:38 AM,40
baby_1,"12/20/20, 7:57 AM",12/20/20, 7:57 AM,74
baby_1,"12/19/20, 7:42 PM",12/19/20, 7:42 PM,594
baby_1,"12/19/20, 3:10 PM",12/19/20, 3:10 PM,66
baby_1,"12/19/20, 10:46 AM",12/19/20, 10:46 AM,103
baby_1,"12/19/20, 7:14 AM",12/19/20, 7:14 AM,61
baby_1,"12/18/20, 7:27 PM",12/18/20, 7:27 PM,576
baby_1,"12/18/20, 12:56 PM",12/18/20, 12:56 PM,112
baby_1,"12/18/20, 8:28 AM",12/18/20, 8:28 AM,106
baby_1,"12/17/20, 7:36 PM",12/17/20, 7:36 PM,627
baby_1,"12/17/20, 3:15 PM",12/17/20, 3:15 PM,68
baby_1,"12/17/20, 11:31 AM",12/17/20, 11:31 AM,67
baby_1,"12/17/20, 7:58 AM",12/17/20, 7:58 AM,71
baby_1,"12/16/20, 8:24 PM",12/16/20, 8:24 PM,563
baby_1,"12/16/20, 4:00 PM",12/16/20, 4:00 PM,65
baby_1,"12/16/20, 11:59 AM",12/16/20, 11:59 AM,89
baby_1,"12/16/20, 7:52 AM",12/16/20, 7:52 AM,58
baby_1,"12/15/20, 7:59 PM",12/15/20, 7:59 PM,584
baby_1,"12/15/20, 4:35 PM",12/15/20, 4:35 PM,38
baby_1,"12/15/20, 12:38 PM",12/15/20, 12:38 PM,81
baby_1,"12/15/20, 8:18 AM",12/15/20, 8:18 AM,93
baby_1,"12/15/20, 5:15 AM",12/15/20, 5:15 AM,44
baby_1,"12/14/20, 7:25 PM",12/14/20, 7:25 PM,580
baby_1,"12/14/20, 4:08 PM",12/14/20, 4:08 PM,34
baby_1,"12/14/20, 12:05 PM",12/14/20, 12:05 PM,82
baby_1,"12/14/20, 7:20 AM",12/14/20, 7:20 AM,125
baby_1,"12/13/20, 7:04 PM",12/13/20, 7:04 PM,584
baby_1,"12/13/20, 3:16 PM",12/13/20, 3:16 PM,35
baby_1,"12/13/20, 11:06 AM",12/13/20, 11:06 AM,89
baby_1,"12/13/20, 8:01 AM",12/13/20, 8:01 AM,40
baby_1,"12/12/20, 9:00 PM",12/12/20, 9:00 PM,510
baby_1,"12/12/20, 3:06 PM",12/12/20, 3:06 PM,70
baby_1,"12/12/20, 10:41 AM",12/12/20, 10:41 AM,67
baby_1,"12/12/20, 7:17 AM",12/12/20, 7:17 AM,54
baby_1,"12/11/20, 8:46 PM",12/11/20, 8:46 PM,491
baby_1,"12/11/20, 3:59 PM",12/11/20, 3:59 PM,61
baby_1,"12/11/20, 11:36 AM",12/11/20, 11:36 AM,96
baby_1,"12/11/20, 7:50 AM",12/11/20, 7:50 AM,80
baby_1,"12/11/20, 3:19 AM",12/11/20, 3:19 AM,85
baby_1,"12/10/20, 9:08 PM",12/10/20, 9:08 PM,109
baby_1,"12/10/20, 7:20 PM",12/10/20, 7:20 PM,103
baby_1,"12/10/20, 3:24 PM",12/10/20, 3:24 PM,31
baby_1,"12/10/20, 11:36 AM",12/10/20, 11:36 AM,71
baby_1,"12/10/20, 7:25 AM",12/10/20, 7:25 AM,98
baby_1,"12/10/20, 3:22 AM",12/10/20, 3:22 AM,105
baby_1,"12/10/20, 1:33 AM",12/10/20, 1:33 AM,99
baby_1,"12/10/20, 12:22 AM",12/10/20, 12:22 AM,61
baby_1,"12/9/20, 9:16 PM",12/9/20, 9:16 PM,175
baby_1,"12/9/20, 6:02 PM",12/9/20, 6:02 PM,188
baby_1,"12/9/20, 1:23 PM",12/9/20, 1:23 PM,84
baby_1,"12/9/20, 9:21 AM",12/9/20, 9:21 AM,88
baby_1,"12/9/20, 5:43 AM",12/9/20, 5:43 AM,71
baby_1,"12/9/20, 2:09 AM",12/9/20, 2:09 AM,110
baby_1,"12/8/20, 10:45 PM",12/8/20, 10:45 PM,186
baby_1,"12/8/20, 7:47 PM",12/8/20, 7:47 PM,176
baby_1,"12/8/20, 3:31 PM",12/8/20, 3:31 PM,59
baby_1,"12/8/20, 12:06 PM",12/8/20, 12:06 PM,88
baby_1,"12/8/20, 7:26 AM",12/8/20, 7:26 AM,118
baby_1,"12/8/20, 1:18 AM",12/8/20, 1:18 AM,210
baby_1,"12/7/20, 10:55 PM",12/7/20, 10:55 PM,129
baby_1,"12/7/20, 8:18 PM",12/7/20, 8:18 PM,154
baby_1,"12/7/20, 4:36 PM",12/7/20, 4:36 PM,37
baby_1,"12/7/20, 1:01 PM",12/7/20, 1:01 PM,90
baby_1,"12/7/20, 8:13 AM",12/7/20, 8:13 AM,131
baby_1,"12/7/20, 4:10 AM",12/7/20, 4:10 AM,111
baby_1,"12/7/20, 12:48 AM",12/7/20, 12:48 AM,186
baby_1,"12/6/20, 8:12 PM",12/6/20, 8:12 PM,112
baby_1,"12/6/20, 5:53 PM",12/6/20, 5:53 PM,44
baby_1,"12/6/20, 11:34 AM",12/6/20, 11:34 AM,84
baby_1,"12/6/20, 7:18 AM",12/6/20, 7:18 AM,58
baby_1,"12/6/20, 2:20 AM",12/6/20, 2:20 AM,167
baby_1,"12/5/20, 11:57 PM",12/5/20, 11:57 PM,134
baby_1,"12/5/20, 10:07 PM",12/5/20, 10:07 PM,103
baby_1,"12/5/20, 7:16 PM",12/5/20, 7:16 PM,129
baby_1,"12/5/20, 3:23 PM",12/5/20, 3:23 PM,44
baby_1,"12/5/20, 11:53 AM",12/5/20, 11:53 AM,55
baby_1,"12/5/20, 7:22 AM",12/5/20, 7:22 AM,105
baby_1,"12/5/20, 3:42 AM",12/5/20, 3:42 AM,57
baby_1,"12/5/20, 1:00 AM",12/5/20, 1:00 AM,157
baby_1,"12/4/20, 9:56 PM",12/4/20, 9:56 PM,173
baby_1,"12/4/20, 8:00 PM",12/4/20, 8:00 PM,102
baby_1,"12/4/20, 3:14 PM",12/4/20, 3:14 PM,55
baby_1,"12/4/20, 10:22 AM",12/4/20, 10:22 AM,129
baby_1,"12/4/20, 6:16 AM",12/4/20, 6:16 AM,87
baby_1,"12/4/20, 3:21 AM",12/4/20, 3:21 AM,43
baby_1,"12/4/20, 12:46 AM",12/4/20, 12:46 AM,120
baby_1,"12/3/20, 9:59 PM",12/3/20, 9:59 PM,159
baby_1,"12/3/20, 6:41 PM",12/3/20, 6:41 PM,187
baby_1,"12/3/20, 2:07 PM",12/3/20, 2:07 PM,70
baby_1,"12/3/20, 9:53 AM",12/3/20, 9:53 AM,85
baby_1,"12/3/20, 8:21 AM",12/3/20, 8:21 AM,85
baby_1,"12/3/20, 6:04 AM",12/3/20, 6:04 AM,32
baby_1,"12/3/20, 3:04 AM",12/3/20, 3:04 AM,59
